,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,8.75,21.0,28.0,16.5,15.0,17.25,11.0,3.5,1.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0.0,3.5,15.0,33.75,50.25,25.0,15.25,28.5,17.75,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,23.0,56.75,50.5,28.0,26.5,29.0,17.25,3.5,0.5,0.5,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.25,29.5,26.75,23.5,20.75,24.0,12.25,0.5,2.5,2.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,21.0,18.5,17.0,25.0,40.0,32.0,18.5,4.0,5.5,4.5,1.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,13.5,48.75,49.5,16.0,17.75,26.75,16.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,34.0,40.5,18.25,24.25,29.0,14.75,2.25,6.0,3.0,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,38.5,39.5,27.5,17.0,26.5,22.0,5.5,1.0,3.0,1.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,16.75,41.25,26.75,22.5,20.25,29.0,18.5,3.0,1.0,5.5,1.0,0.0
319,0.0,0.0,0.0,0.0,0.0,0.0,13.0,48.5,68.25,41.5,25.0,33.5,27.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,29.0,27.0,33.0,22.0,15.0,2.0,4.0,3.0,0.0,0.0
321,0.0,0.0,0.0,0.0,0.0,9.5,25.0,12.0,21.0,34.0,33.0,20.5,6.5,1.0,10.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,23.25,44.0,47.5,30.5,21.75,46.25,18.25,1.5,1.0,2.0,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0,14.75,46.0,54.25,30.0,18.5,31.75,22.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,27.0,12.0,12.5,47.0,50.5,26.0,8.0,4.0,8.5,4.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0,0.0,0.0,4.5,24.0,19.5,22.5,27.0,43.5,24.5,10.0,2.0,12.0,2.5,0.0,0.0,0.0,0.0,0.0
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,27.0,32.0,22.0,18.75,24.5,13.0,0.0,4.5,0.25,0.0,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,58.0,48.25,38.5,36.75,47.0,17.5,4.0,2.0,5.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.25,42.0,37.75,23.25,13.0,22.25,10.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,13.0,29.25,31.0,22.5,21.0,20.5,16.0,3.5,1.5,0.0,0.0,0.0,0.0,0.0
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,16.25,34.0,53.25,30.5,13.75,24.25,16.25,1.5,0.5,0.0,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,24.5,19.0,26.5,24.0,42.5,27.0,3.0,1.0,15.0,0.0,0.0,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,32.5,31.5,25.5,47.0,48.0,37.0,9.0,4.5,8.0,3.5,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,61.0,54.25,38.0,26.0,45.0,31.0,4.75,0.0,6.5,0.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,40.0,35.5,21.0,29.0,33.0,18.0,1.0,0.0,2.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0,2.0,12.0,28.0,35.25,21.25,20.75,19.5,15.75,4.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,26.5,21.5,23.0,25.5,23.5,18.0,7.5,1.0,4.0,1.0,0.0,0.0
337,0.0,0.0,0.0,0.0,1.0,3.0,20.25,44.0,47.0,25.5,19.5,26.25,16.5,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,10.0,26.0,22.5,17.5,15.5,21.0,10.0,2.0,1.0,1.5,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.25,16.25,7.5,12.25,25.5,31.5,16.75,5.25,7.0,7.25,5.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,1.0,0.5,5.25,35.5,28.0,15.0,27.0,40.25,21.5,5.5,2.5,5.0,4.0,1.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,19.25,43.0,60.75,45.75,29.0,35.0,24.75,8.5,3.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,30.0,39.0,22.0,14.0,20.5,18.5,1.5,1.0,0.5,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,26.0,44.5,46.5,40.0,38.75,37.5,19.75,2.5,5.0,2.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.25,26.0,14.0,19.25,19.0,11.25,1.5,0.5,0.25,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15.5,32.25,19.5,24.75,36.0,31.5,18.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,40.5,37.75,22.75,43.0,43.25,21.5,1.0,3.5,7.0,0.0,0.0,0.0,0.0
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,14.0,33.0,37.75,22.75,17.25,19.25,13.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,38.0,46.25,31.75,24.25,25.5,19.5,4.75,2.0,0.0,1.0,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,28.75,27.25,23.0,37.0,32.0,21.75,4.0,1.0,5.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0,1.5,26.25,38.5,39.75,24.0,24.5,23.5,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,20.5,51.0,49.0,32.25,26.25,34.0,19.0,3.0,1.0,2.5,0.0,0.0
352,0.0,0.0,0.0,0.0,0.0,0.0,1.5,20.5,28.75,25.5,35.5,42.25,53.25,28.25,3.5,3.0,9.5,0.5,0.0,0.0,0.0,0.0
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,15.25,29.25,25.75,23.0,20.75,25.0,13.0,0.5,3.0,2.0,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,12.5,31.0,34.0,21.5,18.75,18.0,14.0,6.0,1.5,0.25,1.0,0.0,0.0,0.0
355,0.0,0.0,0.0,0.0,0.0,13.5,33.0,40.5,28.5,21.5,27.5,21.0,2.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,0.0,0.0,0.0,0.0,0.0,0.5,6.0,29.0,11.0,15.5,46.5,50.0,23.0,8.25,4.5,10.25,3.5,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0,1.75,12.75,28.75,40.25,41.0,24.5,26.0,18.5,12.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,0.0,19.0,56.0,53.0,55.0,63.0,62.0,24.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,45.75,29.5,35.5,50.5,43.0,30.25,4.0,6.0,9.0,1.5,0.0,0.0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,11.0,22.5,8.25,22.25,36.0,36.5,21.5,3.75,0.5,10.75,1.5,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,26.5,32.0,34.0,24.25,30.0,18.25,4.0,3.0,3.5,1.0,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,37.25,32.0,18.75,15.25,27.0,14.25,0.0,0.0,1.5,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,18.75,33.0,37.25,29.25,19.0,26.5,19.0,2.75,2.0,4.0,0.0,0.0
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,24.5,23.25,21.5,31.5,40.0,25.0,4.75,4.25,5.5,2.25,0.0,0.0
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4.75,27.0,35.0,38.0,25.25,23.75,22.5,12.5,0.0,3.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,36.75,42.75,27.75,17.25,25.0,18.5,2.5,0.0,1.0,0.0,0.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,35.5,23.0,22.5,35.5,31.0,18.0,3.0,3.5,3.0,0.0,0.0,0.0
368,0.0,0.0,0.0,0.0,0.0,1.25,23.25,51.25,44.75,29.5,24.25,31.5,19.25,0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
369,0.0,0.0,9.5,25.5,16.0,24.0,34.5,39.0,26.5,3.5,2.0,11.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.25,14.5,26.0,40.0,47.0,24.25,4.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,17.75,16.5,19.75,38.25,38.75,22.0,13.25,4.0,7.5,4.0,0.0,0.0,0.0
